P_ID,USER_ID,TIMESTAMP,YEAR,MONTH
P4547,U4547,03-09-2005,2005,9
P4548,U4548,03-09-2005,2005,9
P4549,U4549,03-09-2005,2005,9
P4550,U4550,03-09-2005,2005,9
P4551,U4551,03-09-2005,2005,9
P4552,U4552,04-09-2005,2005,9
P4553,U4553,04-09-2005,2005,9
P4554,U4554,05-09-2005,2005,9
P4555,U4555,05-09-2005,2005,9
P4556,U4556,05-09-2005,2005,9
P4557,U4557,05-09-2005,2005,9
P4558,U4558,05-09-2005,2005,9
P4559,U4559,06-09-2005,2005,9
P4560,U4560,06-09-2005,2005,9
P4561,U4561,06-09-2005,2005,9
P4562,U4562,06-09-2005,2005,9
P4563,U4563,06-09-2005,2005,9
P4564,U4564,06-09-2005,2005,9
P4565,U4565,06-09-2005,2005,9
P4566,U4566,06-09-2005,2005,9
P4567,U4567,07-09-2005,2005,9
P4568,U4568,07-09-2005,2005,9
P4569,U4569,07-09-2005,2005,9
P4570,U4570,07-09-2005,2005,9
P4571,U4571,07-09-2005,2005,9
P4572,U4572,07-09-2005,2005,9
P4573,U4573,07-09-2005,2005,9
P4574,U4574,07-09-2005,2005,9
P4575,U4575,07-09-2005,2005,9
P4576,U4576,07-09-2005,2005,9
P4577,U4577,07-09-2005,2005,9
P4578,U4578,07-09-2005,2005,9
P4579,U4579,07-09-2005,2005,9
P4580,U4580,07-09-2005,2005,9
P4581,U4581,07-09-2005,2005,9
P4582,U4582,07-09-2005,2005,9
P4583,U4583,07-09-2005,2005,9
P4584,U4584,08-09-2005,2005,9
P4585,U4585,08-09-2005,2005,9
P4586,U4586,08-09-2005,2005,9
P4587,U4587,08-09-2005,2005,9
P4588,U4588,08-09-2005,2005,9
P4589,U4589,08-09-2005,2005,9
P4590,U4590,08-09-2005,2005,9
P4591,U4591,08-09-2005,2005,9
P4592,U4592,08-09-2005,2005,9
P4593,U4593,08-09-2005,2005,9
P4594,U4594,08-09-2005,2005,9
P4595,U4595,08-09-2005,2005,9
P4596,U4596,09-09-2005,2005,9
P4597,U4597,09-09-2005,2005,9
P4598,U4598,09-09-2005,2005,9
P4599,U4599,09-09-2005,2005,9
P4600,U4600,09-09-2005,2005,9
P4601,U4601,09-09-2005,2005,9
P4602,U4602,09-09-2005,2005,9
P4603,U4603,09-09-2005,2005,9
P4604,U4604,09-09-2005,2005,9
P4605,U4605,09-09-2005,2005,9
P4606,U4606,09-09-2005,2005,9
P4607,U4607,10-09-2005,2005,9
P4608,U4608,10-09-2005,2005,9
P4609,U4609,10-09-2005,2005,9
P4610,U4610,10-09-2005,2005,9
P4611,U4611,10-09-2005,2005,9
P4612,U4612,10-09-2005,2005,9
P4613,U4613,10-09-2005,2005,9
P4614,U4614,10-09-2005,2005,9
P4615,U4615,10-09-2005,2005,9
P4616,U4616,10-09-2005,2005,9
P4617,U4617,11-09-2005,2005,9
P4618,U4618,11-09-2005,2005,9
P4619,U4619,11-09-2005,2005,9
P4620,U4620,11-09-2005,2005,9
P4621,U4621,11-09-2005,2005,9
P4622,U4622,11-09-2005,2005,9
P4623,U4623,11-09-2005,2005,9
P4624,U4624,11-09-2005,2005,9
P4625,U4625,11-09-2005,2005,9
P4626,U4626,11-09-2005,2005,9
P4627,U4627,11-09-2005,2005,9
P4628,U4628,11-09-2005,2005,9
P4629,U4629,11-09-2005,2005,9
P4630,U4630,12-09-2005,2005,9
P4631,U4631,12-09-2005,2005,9
P4632,U4632,12-09-2005,2005,9
P4633,U4633,12-09-2005,2005,9
P4634,U4634,12-09-2005,2005,9
P4635,U4635,12-09-2005,2005,9
P4636,U4636,12-09-2005,2005,9
P4637,U4637,12-09-2005,2005,9
P4638,U4638,12-09-2005,2005,9
P4639,U4639,12-09-2005,2005,9
P4640,U4640,12-09-2005,2005,9
P4641,U4641,12-09-2005,2005,9
P4642,U4642,12-09-2005,2005,9
P4643,U4643,13-09-2005,2005,9
P4644,U4644,13-09-2005,2005,9
P4645,U4645,13-09-2005,2005,9
P4646,U4646,13-09-2005,2005,9
P4647,U4647,13-09-2005,2005,9
P4648,U4648,13-09-2005,2005,9
P4649,U4649,13-09-2005,2005,9
P4650,U4650,13-09-2005,2005,9
P4651,U4651,14-09-2005,2005,9
P4652,U4652,14-09-2005,2005,9
P4653,U4653,14-09-2005,2005,9
P4654,U4654,14-09-2005,2005,9
P4655,U4655,14-09-2005,2005,9
P4656,U4656,14-09-2005,2005,9
P4657,U4657,14-09-2005,2005,9
P4658,U4658,14-09-2005,2005,9
P4659,U4659,14-09-2005,2005,9
P4660,U4660,14-09-2005,2005,9
P4661,U4661,14-09-2005,2005,9
P4662,U4662,15-09-2005,2005,9
P4663,U4663,15-09-2005,2005,9
P4664,U4664,15-09-2005,2005,9
P4665,U4665,15-09-2005,2005,9
P4666,U4666,15-09-2005,2005,9
P4667,U4667,15-09-2005,2005,9
P4668,U4668,15-09-2005,2005,9
P4669,U4669,16-09-2005,2005,9
P4670,U4670,16-09-2005,2005,9
P4671,U4671,16-09-2005,2005,9
P4672,U4672,16-09-2005,2005,9
P4673,U4673,16-09-2005,2005,9
P4674,U4674,16-09-2005,2005,9
P4675,U4675,16-09-2005,2005,9
P4676,U4676,17-09-2005,2005,9
P4677,U4677,17-09-2005,2005,9
P4678,U4678,17-09-2005,2005,9
P4679,U4679,17-09-2005,2005,9
P4680,U4680,17-09-2005,2005,9
P4681,U4681,18-09-2005,2005,9
P4682,U4682,18-09-2005,2005,9
P4683,U4683,19-09-2005,2005,9
P4684,U4684,19-09-2005,2005,9
P4685,U4685,19-09-2005,2005,9
P4686,U4686,19-09-2005,2005,9
P4687,U4687,19-09-2005,2005,9
P4688,U4688,20-09-2005,2005,9
P4689,U4689,20-09-2005,2005,9
P4690,U4690,20-09-2005,2005,9
P4691,U4691,20-09-2005,2005,9
P4692,U4692,20-09-2005,2005,9
P4693,U4693,20-09-2005,2005,9
P4694,U4694,20-09-2005,2005,9
P4695,U4695,20-09-2005,2005,9
P4696,U4696,20-09-2005,2005,9
P4697,U4697,20-09-2005,2005,9
P4698,U4698,20-09-2005,2005,9
P4699,U4699,20-09-2005,2005,9
P4700,U4700,20-09-2005,2005,9
P4701,U4701,20-09-2005,2005,9
P4702,U4702,21-09-2005,2005,9
P4703,U4703,21-09-2005,2005,9
P4704,U4704,21-09-2005,2005,9
P4705,U4705,21-09-2005,2005,9
P4706,U4706,21-09-2005,2005,9
P4707,U4707,21-09-2005,2005,9
P4708,U4708,21-09-2005,2005,9
P4709,U4709,21-09-2005,2005,9
P4710,U4710,21-09-2005,2005,9
P4711,U4711,22-09-2005,2005,9
P4712,U4712,22-09-2005,2005,9
P4713,U4713,22-09-2005,2005,9
P4714,U4714,22-09-2005,2005,9
P4715,U4715,23-09-2005,2005,9
P4716,U4716,23-09-2005,2005,9
P4717,U4717,23-09-2005,2005,9
P4718,U4718,23-09-2005,2005,9
P4719,U4719,23-09-2005,2005,9
P4720,U4720,23-09-2005,2005,9
P4721,U4721,24-09-2005,2005,9
P4722,U4722,24-09-2005,2005,9
P4723,U4723,24-09-2005,2005,9
P4724,U4724,24-09-2005,2005,9
P4725,U4725,24-09-2005,2005,9
P4726,U4726,24-09-2005,2005,9
P4727,U4727,24-09-2005,2005,9
P4728,U4728,24-09-2005,2005,9
P4729,U4729,24-09-2005,2005,9
P4730,U4730,24-09-2005,2005,9
P4731,U4731,24-09-2005,2005,9
P4732,U4732,25-09-2005,2005,9
P4733,U4733,25-09-2005,2005,9
P4734,U4734,25-09-2005,2005,9
P4735,U4735,25-09-2005,2005,9
P4736,U4736,25-09-2005,2005,9
P4737,U4737,25-09-2005,2005,9
P4738,U4738,25-09-2005,2005,9
P4739,U4739,25-09-2005,2005,9
P4740,U4740,25-09-2005,2005,9
P4741,U4741,25-09-2005,2005,9
P4742,U4742,25-09-2005,2005,9
P4743,U4743,25-09-2005,2005,9
P4744,U4744,25-09-2005,2005,9
P4745,U4745,25-09-2005,2005,9
P4746,U4746,25-09-2005,2005,9
P4747,U4747,26-09-2005,2005,9
P4748,U4748,26-09-2005,2005,9
P4749,U4749,26-09-2005,2005,9
P4750,U4750,26-09-2005,2005,9
P4751,U4751,26-09-2005,2005,9
P4752,U4752,26-09-2005,2005,9
P4753,U4753,26-09-2005,2005,9
P4754,U4754,27-09-2005,2005,9
P4755,U4755,27-09-2005,2005,9
P4756,U4756,27-09-2005,2005,9
P4757,U4757,27-09-2005,2005,9
P4758,U4758,27-09-2005,2005,9
P4759,U4759,27-09-2005,2005,9
P4760,U4760,27-09-2005,2005,9
P4761,U4761,27-09-2005,2005,9
P4762,U4762,28-09-2005,2005,9
P4763,U4763,28-09-2005,2005,9
P4764,U4764,28-09-2005,2005,9
P4765,U4765,28-09-2005,2005,9
P4766,U4766,28-09-2005,2005,9
P4767,U4767,28-09-2005,2005,9
P4768,U4768,29-09-2005,2005,9
P4769,U4769,29-09-2005,2005,9
P4770,U4770,29-09-2005,2005,9
P4771,U4771,29-09-2005,2005,9
P4772,U4772,29-09-2005,2005,9
P4773,U4773,29-09-2005,2005,9
P4774,U4774,29-09-2005,2005,9
P4775,U4775,29-09-2005,2005,9
P4776,U4776,29-09-2005,2005,9
P4777,U4777,29-09-2005,2005,9
P4778,U4778,29-09-2005,2005,9
P4779,U4779,29-09-2005,2005,9
P4780,U4780,30-09-2005,2005,9
P4781,U4781,30-09-2005,2005,9
P4782,U4782,30-09-2005,2005,9
P4783,U4783,30-09-2005,2005,9
P4784,U4784,30-09-2005,2005,9
P4785,U4785,30-09-2005,2005,9
P4786,U4786,30-09-2005,2005,9
P4787,U4787,30-09-2005,2005,9
P4788,U4788,30-09-2005,2005,9
P4789,U4789,01-10-2005,2005,10
P4790,U4790,01-10-2005,2005,10
P4791,U4791,01-10-2005,2005,10
P4792,U4792,01-10-2005,2005,10
P4793,U4793,02-10-2005,2005,10
P4794,U4794,02-10-2005,2005,10
P4795,U4795,02-10-2005,2005,10
P4796,U4796,02-10-2005,2005,10
P4797,U4797,02-10-2005,2005,10
P4798,U4798,02-10-2005,2005,10
P4799,U4799,02-10-2005,2005,10
P4800,U4800,02-10-2005,2005,10
P4801,U4801,02-10-2005,2005,10
P4802,U4802,02-10-2005,2005,10
P4803,U4803,02-10-2005,2005,10
P4804,U4804,02-10-2005,2005,10
P4805,U4805,02-10-2005,2005,10
P4806,U4806,03-10-2005,2005,10
P4807,U4807,03-10-2005,2005,10
P4808,U4808,03-10-2005,2005,10
P4809,U4809,03-10-2005,2005,10
P4810,U4810,03-10-2005,2005,10
P4811,U4811,03-10-2005,2005,10
P4812,U4812,04-10-2005,2005,10
P4813,U4813,04-10-2005,2005,10
P4814,U4814,04-10-2005,2005,10
P4815,U4815,04-10-2005,2005,10
P4816,U4816,04-10-2005,2005,10
P4817,U4817,04-10-2005,2005,10
P4818,U4818,04-10-2005,2005,10
P4819,U4819,04-10-2005,2005,10
P4820,U4820,05-10-2005,2005,10
P4821,U4821,05-10-2005,2005,10
P4822,U4822,05-10-2005,2005,10
P4823,U4823,05-10-2005,2005,10
P4824,U4824,05-10-2005,2005,10
P4825,U4825,05-10-2005,2005,10
P4826,U4826,05-10-2005,2005,10
P4827,U4827,05-10-2005,2005,10
P4828,U4828,05-10-2005,2005,10
P4829,U4829,06-10-2005,2005,10
P4830,U4830,06-10-2005,2005,10
P4831,U4831,07-10-2005,2005,10
P4832,U4832,07-10-2005,2005,10
P4833,U4833,07-10-2005,2005,10
P4834,U4834,07-10-2005,2005,10
P4835,U4835,07-10-2005,2005,10
P4836,U4836,07-10-2005,2005,10
P4837,U4837,08-10-2005,2005,10
P4838,U4838,08-10-2005,2005,10
P4839,U4839,08-10-2005,2005,10
P4840,U4840,08-10-2005,2005,10
P4841,U4841,09-10-2005,2005,10
P4842,U4842,09-10-2005,2005,10
P4843,U4843,09-10-2005,2005,10
P4844,U4844,09-10-2005,2005,10
P4845,U4845,09-10-2005,2005,10
P4846,U4846,09-10-2005,2005,10
P4847,U4847,09-10-2005,2005,10
P4848,U4848,09-10-2005,2005,10
P4849,U4849,09-10-2005,2005,10
P4850,U4850,09-10-2005,2005,10
P4851,U4851,09-10-2005,2005,10
P4852,U4852,10-10-2005,2005,10
P4853,U4853,10-10-2005,2005,10
P4854,U4854,10-10-2005,2005,10
P4855,U4855,10-10-2005,2005,10
P4856,U4856,10-10-2005,2005,10
P4857,U4857,10-10-2005,2005,10
P4858,U4858,10-10-2005,2005,10
P4859,U4859,10-10-2005,2005,10
P4860,U4860,10-10-2005,2005,10
P4861,U4861,10-10-2005,2005,10
P4862,U4862,10-10-2005,2005,10
P4863,U4863,10-10-2005,2005,10
P4864,U4864,10-10-2005,2005,10
P4865,U4865,10-10-2005,2005,10
P4866,U4866,11-10-2005,2005,10
P4867,U4867,11-10-2005,2005,10
P4868,U4868,11-10-2005,2005,10
P4869,U4869,11-10-2005,2005,10
P4870,U4870,11-10-2005,2005,10
P4871,U4871,11-10-2005,2005,10
P4872,U4872,11-10-2005,2005,10
P4873,U4873,11-10-2005,2005,10
P4874,U4874,12-10-2005,2005,10
P4875,U4875,12-10-2005,2005,10
P4876,U4876,12-10-2005,2005,10
P4877,U4877,12-10-2005,2005,10
P4878,U4878,12-10-2005,2005,10
P4879,U4879,12-10-2005,2005,10
P4880,U4880,13-10-2005,2005,10
P4881,U4881,13-10-2005,2005,10
P4882,U4882,13-10-2005,2005,10
P4883,U4883,13-10-2005,2005,10
P4884,U4884,13-10-2005,2005,10
P4885,U4885,13-10-2005,2005,10
P4886,U4886,13-10-2005,2005,10
P4887,U4887,14-10-2005,2005,10
P4888,U4888,14-10-2005,2005,10
P4889,U4889,14-10-2005,2005,10
P4890,U4890,14-10-2005,2005,10
P4891,U4891,14-10-2005,2005,10
P4892,U4892,14-10-2005,2005,10
P4893,U4893,14-10-2005,2005,10
P4894,U4894,14-10-2005,2005,10
P4895,U4895,14-10-2005,2005,10
P4896,U4896,14-10-2005,2005,10
P4897,U4897,15-10-2005,2005,10
P4898,U4898,15-10-2005,2005,10
P4899,U4899,15-10-2005,2005,10
P4900,U4900,15-10-2005,2005,10
P4901,U4901,15-10-2005,2005,10
P4902,U4902,15-10-2005,2005,10
P4903,U4903,15-10-2005,2005,10
P4904,U4904,15-10-2005,2005,10
P4905,U4905,15-10-2005,2005,10
P4906,U4906,15-10-2005,2005,10
P4907,U4907,15-10-2005,2005,10
P4908,U4908,15-10-2005,2005,10
P4909,U4909,15-10-2005,2005,10
P4910,U4910,16-10-2005,2005,10
P4911,U4911,16-10-2005,2005,10
P4912,U4912,16-10-2005,2005,10
P4913,U4913,16-10-2005,2005,10
P4914,U4914,16-10-2005,2005,10
P4915,U4915,16-10-2005,2005,10
P4916,U4916,16-10-2005,2005,10
P4917,U4917,17-10-2005,2005,10
P4918,U4918,17-10-2005,2005,10
P4919,U4919,17-10-2005,2005,10
P4920,U4920,17-10-2005,2005,10
P4921,U4921,17-10-2005,2005,10
P4922,U4922,17-10-2005,2005,10
P4923,U4923,17-10-2005,2005,10
P4924,U4924,17-10-2005,2005,10
P4925,U4925,18-10-2005,2005,10
P4926,U4926,18-10-2005,2005,10
P4927,U4927,18-10-2005,2005,10
P4928,U4928,18-10-2005,2005,10
P4929,U4929,18-10-2005,2005,10
P4930,U4930,19-10-2005,2005,10
P4931,U4931,19-10-2005,2005,10
P4932,U4932,19-10-2005,2005,10
P4933,U4933,19-10-2005,2005,10
P4934,U4934,19-10-2005,2005,10
P4935,U4935,19-10-2005,2005,10
P4936,U4936,19-10-2005,2005,10
P4937,U4937,19-10-2005,2005,10
P4938,U4938,19-10-2005,2005,10
P4939,U4939,19-10-2005,2005,10
P4940,U4940,20-10-2005,2005,10
P4941,U4941,20-10-2005,2005,10
P4942,U4942,20-10-2005,2005,10
P4943,U4943,20-10-2005,2005,10
P4944,U4944,20-10-2005,2005,10
P4945,U4945,21-10-2005,2005,10
P4946,U4946,21-10-2005,2005,10
P4947,U4947,21-10-2005,2005,10
P4948,U4948,21-10-2005,2005,10
P4949,U4949,21-10-2005,2005,10
P4950,U4950,21-10-2005,2005,10
P4951,U4951,21-10-2005,2005,10
P4952,U4952,22-10-2005,2005,10
P4953,U4953,22-10-2005,2005,10
P4954,U4954,22-10-2005,2005,10
P4955,U4955,22-10-2005,2005,10
P4956,U4956,22-10-2005,2005,10
P4957,U4957,23-10-2005,2005,10
P4958,U4958,23-10-2005,2005,10
P4959,U4959,23-10-2005,2005,10
P4960,U4960,23-10-2005,2005,10
P4961,U4961,23-10-2005,2005,10
P4962,U4962,24-10-2005,2005,10
P4963,U4963,24-10-2005,2005,10
P4964,U4964,24-10-2005,2005,10
P4965,U4965,24-10-2005,2005,10
P4966,U4966,24-10-2005,2005,10
P4967,U4967,24-10-2005,2005,10
P4968,U4968,24-10-2005,2005,10
P4969,U4969,24-10-2005,2005,10
P4970,U4970,24-10-2005,2005,10
P4971,U4971,25-10-2005,2005,10
P4972,U4972,25-10-2005,2005,10
P4973,U4973,26-10-2005,2005,10
P4974,U4974,26-10-2005,2005,10
P4975,U4975,26-10-2005,2005,10
P4976,U4976,26-10-2005,2005,10
P4977,U4977,26-10-2005,2005,10
P4978,U4978,26-10-2005,2005,10
P4979,U4979,27-10-2005,2005,10
P4980,U4980,27-10-2005,2005,10
P4981,U4981,27-10-2005,2005,10
P4982,U4982,27-10-2005,2005,10
P4983,U4983,27-10-2005,2005,10
P4984,U4984,28-10-2005,2005,10
P4985,U4985,28-10-2005,2005,10
P4986,U4986,29-10-2005,2005,10
P4987,U4987,29-10-2005,2005,10
P4988,U4988,29-10-2005,2005,10
P4989,U4989,29-10-2005,2005,10
P4990,U4990,30-10-2005,2005,10
P4991,U4991,30-10-2005,2005,10
P4992,U4992,30-10-2005,2005,10
P4993,U4993,30-10-2005,2005,10
P4994,U4994,30-10-2005,2005,10
P4995,U4995,30-10-2005,2005,10
P4996,U4996,31-10-2005,2005,10
P4997,U4997,31-10-2005,2005,10
P4998,U4998,31-10-2005,2005,10
P4999,U4999,31-10-2005,2005,10
P5000,U5000,31-10-2005,2005,10
P5001,U5001,01-11-2005,2005,11
P5002,U5002,01-11-2005,2005,11
P5003,U5003,01-11-2005,2005,11
P5004,U5004,01-11-2005,2005,11
P5005,U5005,01-11-2005,2005,11
P5006,U5006,01-11-2005,2005,11
P5007,U5007,02-11-2005,2005,11
P5008,U5008,02-11-2005,2005,11
P5009,U5009,02-11-2005,2005,11
P5010,U5010,02-11-2005,2005,11
P5011,U5011,02-11-2005,2005,11
P5012,U5012,02-11-2005,2005,11
P5013,U5013,03-11-2005,2005,11
P5014,U5014,04-11-2005,2005,11
P5015,U5015,04-11-2005,2005,11
P5016,U5016,04-11-2005,2005,11
P5017,U5017,04-11-2005,2005,11
P5018,U5018,04-11-2005,2005,11
P5019,U5019,04-11-2005,2005,11
P5020,U5020,04-11-2005,2005,11
P5021,U5021,05-11-2005,2005,11
P5022,U5022,05-11-2005,2005,11
P5023,U5023,05-11-2005,2005,11
P5024,U5024,05-11-2005,2005,11
P5025,U5025,05-11-2005,2005,11
P5026,U5026,06-11-2005,2005,11
P5027,U5027,06-11-2005,2005,11
P5028,U5028,07-11-2005,2005,11
P5029,U5029,07-11-2005,2005,11
P5030,U5030,07-11-2005,2005,11
P5031,U5031,07-11-2005,2005,11
P5032,U5032,07-11-2005,2005,11
P5033,U5033,08-11-2005,2005,11
P5034,U5034,08-11-2005,2005,11
P5035,U5035,08-11-2005,2005,11
P5036,U5036,08-11-2005,2005,11
P5037,U5037,09-11-2005,2005,11
P5038,U5038,09-11-2005,2005,11
P5039,U5039,10-11-2005,2005,11
P5040,U5040,10-11-2005,2005,11
P5041,U5041,10-11-2005,2005,11
P5042,U5042,10-11-2005,2005,11
P5043,U5043,10-11-2005,2005,11
P5044,U5044,10-11-2005,2005,11
P5045,U5045,11-11-2005,2005,11
P5046,U5046,11-11-2005,2005,11
P5047,U5047,11-11-2005,2005,11
P5048,U5048,11-11-2005,2005,11
P5049,U5049,11-11-2005,2005,11
P5050,U5050,12-11-2005,2005,11
P5051,U5051,12-11-2005,2005,11
P5052,U5052,13-11-2005,2005,11
P5053,U5053,14-11-2005,2005,11
P5054,U5054,14-11-2005,2005,11
P5055,U5055,14-11-2005,2005,11
P5056,U5056,14-11-2005,2005,11
P5057,U5057,14-11-2005,2005,11
P5058,U5058,14-11-2005,2005,11
P5059,U5059,15-11-2005,2005,11
P5060,U5060,15-11-2005,2005,11
P5061,U5061,15-11-2005,2005,11
P5062,U5062,15-11-2005,2005,11
P5063,U5063,15-11-2005,2005,11
P5064,U5064,16-11-2005,2005,11
P5065,U5065,16-11-2005,2005,11
P5066,U5066,16-11-2005,2005,11
P5067,U5067,16-11-2005,2005,11
P5068,U5068,16-11-2005,2005,11
P5069,U5069,16-11-2005,2005,11
P5070,U5070,17-11-2005,2005,11
P5071,U5071,17-11-2005,2005,11
P5072,U5072,17-11-2005,2005,11
P5073,U5073,17-11-2005,2005,11
P5074,U5074,18-11-2005,2005,11
P5075,U5075,18-11-2005,2005,11
P5076,U5076,18-11-2005,2005,11
P5077,U5077,18-11-2005,2005,11
P5078,U5078,19-11-2005,2005,11
P5079,U5079,19-11-2005,2005,11
P5080,U5080,19-11-2005,2005,11
P5081,U5081,19-11-2005,2005,11
P5082,U5082,19-11-2005,2005,11
P5083,U5083,19-11-2005,2005,11
P5084,U5084,19-11-2005,2005,11
P5085,U5085,20-11-2005,2005,11
P5086,U5086,20-11-2005,2005,11
P5087,U5087,20-11-2005,2005,11
P5088,U5088,21-11-2005,2005,11
P5089,U5089,21-11-2005,2005,11
P5090,U5090,21-11-2005,2005,11
P5091,U5091,21-11-2005,2005,11
P5092,U5092,21-11-2005,2005,11
P5093,U5093,21-11-2005,2005,11
P5094,U5094,21-11-2005,2005,11
P5095,U5095,22-11-2005,2005,11
P5096,U5096,22-11-2005,2005,11
P5097,U5097,22-11-2005,2005,11
P5098,U5098,22-11-2005,2005,11
P5099,U5099,22-11-2005,2005,11
P5100,U5100,22-11-2005,2005,11
P5101,U5101,22-11-2005,2005,11
P5102,U5102,22-11-2005,2005,11
P5103,U5103,23-11-2005,2005,11
P5104,U5104,23-11-2005,2005,11
P5105,U5105,23-11-2005,2005,11
P5106,U5106,24-11-2005,2005,11
P5107,U5107,24-11-2005,2005,11
P5108,U5108,24-11-2005,2005,11
P5109,U5109,24-11-2005,2005,11
P5110,U5110,24-11-2005,2005,11
P5111,U5111,25-11-2005,2005,11
P5112,U5112,25-11-2005,2005,11
P5113,U5113,25-11-2005,2005,11
P5114,U5114,25-11-2005,2005,11
P5115,U5115,25-11-2005,2005,11
P5116,U5116,25-11-2005,2005,11
P5117,U5117,26-11-2005,2005,11
P5118,U5118,26-11-2005,2005,11
P5119,U5119,26-11-2005,2005,11
P5120,U5120,26-11-2005,2005,11
P5121,U5121,27-11-2005,2005,11
P5122,U5122,27-11-2005,2005,11
P5123,U5123,27-11-2005,2005,11
P5124,U5124,27-11-2005,2005,11
P5125,U5125,27-11-2005,2005,11
P5126,U5126,27-11-2005,2005,11
P5127,U5127,27-11-2005,2005,11
P5128,U5128,27-11-2005,2005,11
P5129,U5129,27-11-2005,2005,11
P5130,U5130,27-11-2005,2005,11
P5131,U5131,27-11-2005,2005,11
P5132,U5132,27-11-2005,2005,11
P5133,U5133,28-11-2005,2005,11
P5134,U5134,28-11-2005,2005,11
P5135,U5135,28-11-2005,2005,11
P5136,U5136,28-11-2005,2005,11
P5137,U5137,29-11-2005,2005,11
P5138,U5138,29-11-2005,2005,11
P5139,U5139,29-11-2005,2005,11
P5140,U5140,29-11-2005,2005,11
P5141,U5141,29-11-2005,2005,11
P5142,U5142,30-11-2005,2005,11
P5143,U5143,30-11-2005,2005,11
P5144,U5144,30-11-2005,2005,11
P5145,U5145,30-11-2005,2005,11
P5146,U5146,01-12-2005,2005,12
P5147,U5147,01-12-2005,2005,12
P5148,U5148,01-12-2005,2005,12
P5149,U5149,01-12-2005,2005,12
P5150,U5150,01-12-2005,2005,12
P5151,U5151,01-12-2005,2005,12
P5152,U5152,01-12-2005,2005,12
P5153,U5153,02-12-2005,2005,12
P5154,U5154,02-12-2005,2005,12
P5155,U5155,02-12-2005,2005,12
P5156,U5156,02-12-2005,2005,12
P5157,U5157,02-12-2005,2005,12
P5158,U5158,02-12-2005,2005,12
P5159,U5159,02-12-2005,2005,12
P5160,U5160,02-12-2005,2005,12
P5161,U5161,02-12-2005,2005,12
P5162,U5162,03-12-2005,2005,12
P5163,U5163,03-12-2005,2005,12
P5164,U5164,03-12-2005,2005,12
P5165,U5165,03-12-2005,2005,12
P5166,U5166,03-12-2005,2005,12
P5167,U5167,03-12-2005,2005,12
P5168,U5168,03-12-2005,2005,12
P5169,U5169,03-12-2005,2005,12
P5170,U5170,04-12-2005,2005,12
P5171,U5171,04-12-2005,2005,12
P5172,U5172,04-12-2005,2005,12
P5173,U5173,04-12-2005,2005,12
P5174,U5174,05-12-2005,2005,12
P5175,U5175,05-12-2005,2005,12
P5176,U5176,05-12-2005,2005,12
P5177,U5177,05-12-2005,2005,12
P5178,U5178,05-12-2005,2005,12
P5179,U5179,05-12-2005,2005,12
P5180,U5180,06-12-2005,2005,12
P5181,U5181,06-12-2005,2005,12
P5182,U5182,06-12-2005,2005,12
P5183,U5183,06-12-2005,2005,12
P5184,U5184,06-12-2005,2005,12
P5185,U5185,06-12-2005,2005,12
P5186,U5186,07-12-2005,2005,12
P5187,U5187,07-12-2005,2005,12
P5188,U5188,07-12-2005,2005,12
P5189,U5189,07-12-2005,2005,12
P5190,U5190,07-12-2005,2005,12
P5191,U5191,08-12-2005,2005,12
P5192,U5192,08-12-2005,2005,12
P5193,U5193,08-12-2005,2005,12
P5194,U5194,08-12-2005,2005,12
P5195,U5195,08-12-2005,2005,12
P5196,U5196,08-12-2005,2005,12
P5197,U5197,08-12-2005,2005,12
P5198,U5198,09-12-2005,2005,12
P5199,U5199,09-12-2005,2005,12
P5200,U5200,09-12-2005,2005,12
P5201,U5201,09-12-2005,2005,12
P5202,U5202,09-12-2005,2005,12
P5203,U5203,09-12-2005,2005,12
P5204,U5204,10-12-2005,2005,12
P5205,U5205,10-12-2005,2005,12
P5206,U5206,10-12-2005,2005,12
P5207,U5207,10-12-2005,2005,12
P5208,U5208,10-12-2005,2005,12
P5209,U5209,10-12-2005,2005,12
P5210,U5210,10-12-2005,2005,12
P5211,U5211,10-12-2005,2005,12
P5212,U5212,10-12-2005,2005,12
P5213,U5213,11-12-2005,2005,12
P5214,U5214,11-12-2005,2005,12
P5215,U5215,11-12-2005,2005,12
P5216,U5216,12-12-2005,2005,12
P5217,U5217,12-12-2005,2005,12
P5218,U5218,12-12-2005,2005,12
P5219,U5219,12-12-2005,2005,12
P5220,U5220,12-12-2005,2005,12
P5221,U5221,13-12-2005,2005,12
P5222,U5222,13-12-2005,2005,12
P5223,U5223,13-12-2005,2005,12
P5224,U5224,13-12-2005,2005,12
P5225,U5225,13-12-2005,2005,12
P5226,U5226,13-12-2005,2005,12
P5227,U5227,13-12-2005,2005,12
P5228,U5228,13-12-2005,2005,12
P5229,U5229,13-12-2005,2005,12
P5230,U5230,14-12-2005,2005,12
P5231,U5231,14-12-2005,2005,12
P5232,U5232,14-12-2005,2005,12
P5233,U5233,14-12-2005,2005,12
P5234,U5234,14-12-2005,2005,12
P5235,U5235,14-12-2005,2005,12
P5236,U5236,14-12-2005,2005,12
P5237,U5237,14-12-2005,2005,12
P5238,U5238,15-12-2005,2005,12
P5239,U5239,15-12-2005,2005,12
P5240,U5240,15-12-2005,2005,12
P5241,U5241,15-12-2005,2005,12
P5242,U5242,15-12-2005,2005,12
P5243,U5243,15-12-2005,2005,12
P5244,U5244,15-12-2005,2005,12
